0,0,0,0, 0.0, 0.0
69,0.4,2, 3.515028018339277, 3.56404958677686
109,0.8,4, 5.552725420275089, 5.630165289256198
137,1.2,6, 6.979113601630158, 7.0764462809917354
155,1.6,8, 7.896077432501274, 8.006198347107437
160,2,10, 8.150789607743251, 8.264462809917356
160,2.4,12, 8.150789607743251, 8.264462809917356
160,2.8,14, 8.150789607743251, 8.264462809917356
160,3.2,16, 8.150789607743251, 8.264462809917356
160,3.6,18, 8.150789607743251, 8.264462809917356
160,4,20, 8.150789607743251, 8.264462809917356
