0,0,0,0, 0.0
82,.40,2, 4.176215940921823
138,0.8,4, 7.028265851795263
186,1.2,6, 9.472880061115355
224,1.6,8, 11.40819964349376
240,2.0,10, 12.223071046600458
243,2.4,12, 12.375859434682964
243,2.8,14, 12.375859434682964
243,3.2,16, 12.375859434682964
243,3.6,18, 12.375859434682964
243,4.0,20, 12.375859434682964
